2024-04-28,01:37:22,None
2024-04-28,01:37:22,Model: "sequential"
2024-04-28,01:37:22,_________________________________________________________________
2024-04-28,01:37:22, Layer (type)                Output Shape              Param #   
2024-04-28,01:37:22,=================================================================
2024-04-28,01:37:22, dense (Dense)               (None, 256)               6912      
2024-04-28,01:37:22,                                                                 
2024-04-28,01:37:22, dense_1 (Dense)             (None, 256)               65792     
2024-04-28,01:37:22,                                                                 
2024-04-28,01:37:22, dense_2 (Dense)             (None, 2)                 514       
2024-04-28,01:37:22,                                                                 
2024-04-28,01:37:22,=================================================================
2024-04-28,01:37:22,Total params: 73,218
2024-04-28,01:37:22,Trainable params: 73,218
2024-04-28,01:37:22,Non-trainable params: 0
2024-04-28,01:37:22,_________________________________________________________________
2024-04-28,01:37:22,None
2024-04-28,01:37:23,Model: "sequential_1"
2024-04-28,01:37:23,_________________________________________________________________
2024-04-28,01:37:23, Layer (type)                Output Shape              Param #   
2024-04-28,01:37:23,=================================================================
2024-04-28,01:37:23, dense_3 (Dense)             (None, 256)               6912      
2024-04-28,01:37:23,                                                                 
2024-04-28,01:37:23, dense_4 (Dense)             (None, 256)               65792     
2024-04-28,01:37:23,                                                                 
2024-04-28,01:37:23, dense_5 (Dense)             (None, 2)                 514       
2024-04-28,01:37:23,                                                                 
2024-04-28,01:37:23,=================================================================
2024-04-28,01:37:23,Total params: 73,218
2024-04-28,01:37:23,Trainable params: 73,218
2024-04-28,01:37:23,Non-trainable params: 0
2024-04-28,01:37:23,_________________________________________________________________
2024-04-28,01:37:23,i,market_return,pr,Sharpe,score,avg_score,best_score,loss,n_steps,market_return_val,pr_val,score_val, avg_score_val
2024-04-28,01:37:58,0,4.751563585823471,-1.9317763136500021,-2.7931026263881855,-1.9317763136500048,-1.9317763136500048,-inf,6.095640659332275,5922,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
2024-04-28,01:37:58,Creating converter from 5 to 3
2024-04-28,01:38:35,1,4.751563585823471,-0.23249069630506547,-18.32925873073907,-0.2324906963050637,-1.0821335049775342,-1.9317763136500048,9.132922172546387,11875,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
2024-04-28,01:39:12,2,4.751563585823471,-1.9571826501974976,-6.894320136339752,-1.9571826501974954,-1.373816553384188,-0.2324906963050637,5.406621932983398,17828,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
2024-04-28,01:39:50,3,4.751563585823471,2.4035164537780984,-0.5737886865199391,2.4035164537780958,-0.42948330159361703,-0.2324906963050637,5.6937713623046875,23781,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
2024-04-28,01:40:28,4,4.751563585823471,0.7249399814755808,-6.323340870090901,0.7249399814755861,-0.1985986449797764,2.4035164537780958,4.156452178955078,29734,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
2024-04-28,01:41:07,5,4.751563585823471,0.1004207622310016,-13.02813765888709,0.10042076223101049,-0.14876207711131192,2.4035164537780958,3.0087790489196777,35687,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
2024-04-28,01:41:47,6,4.751563585823471,-0.24489059048938833,-34.94724469867392,-0.24489059048939055,-0.16249472187960887,2.4035164537780958,6.4495110511779785,41640,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
2024-04-28,01:42:28,7,4.751563585823471,-0.20522557772001404,-8.352267995362297,-0.20522557772001448,-0.16783607885965957,2.4035164537780958,4.7818989753723145,47593,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
2024-04-28,01:43:10,8,4.751563585823471,0.30702594659977045,-19.085517745195354,0.3070259465997651,-0.11507363158639015,2.4035164537780958,3.9524924755096436,53546,-9.114249037227228,-0.05883611467695227,-0.058836114676950046, -0.058836114676950046
